lengthMiddleSegment: 60453.665
step_energy: 0.05
electrostatic_force_factor: 1.0
spring_force_factor: 0.1
reject_force_factor: 2.0
distanceRejectRadius: 15113.41625
distanceSamePosition: 15113.41625
Iteration;time;energy;num nodes;reject force is enabled;spring force is enabled;electrostatic force is enabled;str_force;rep_force;elec_force
1;0;44,34;1264;false;true;true;17,99;0;26,67
2;0,02;48;1215;false;true;true;19,48;0;30,44
3;0,14;49,84;1170;false;true;true;19,15;0;33,03
4;0,15;46,57;1127;false;true;true;19,23;0;30,25
5;0,15;45,27;1096;false;true;true;18,47;0;30,65
6;0,16;40,05;1058;false;true;true;18,47;0;25,14
7;0,16;37,89;1031;false;true;true;17,34;0;24,13
8;0,17;39,41;1008;false;true;true;17,89;0;26,83
9;0,17;36,85;980;false;true;true;17,66;0;23,37
10;0,18;36;959;false;true;true;17,53;0;23,8
11;0,19;35,05;938;false;true;true;17,46;0;22,9
12;0,19;34,05;919;false;true;true;18,05;0;21,81
13;0,2;34,79;901;false;true;true;17,68;0;23,43
14;0,2;33,16;877;false;true;true;17,1;0;20,13
15;0,2;32,88;865;false;true;true;16,44;0;21,88
16;0,21;31,4;843;false;true;true;17,32;0;19,18
17;0,21;31;827;false;true;true;16,62;0;19,45
18;0,22;29,12;813;false;true;true;16,48;0;18,53
19;0,22;28,63;801;false;true;true;16,24;0;18,38
20;0,23;27,8;790;false;true;true;16,89;0;17,46
21;0,23;26,25;781;false;true;true;16,43;0;16,21
22;0,24;26,02;773;false;true;true;16,11;0;15,96
23;0,24;24,91;765;false;true;true;16,1;0;15,24
24;0,24;25,18;760;false;true;true;15,71;0;16,78
25;0,25;25,57;751;false;true;true;16,5;0;16,05
26;0,25;24;743;false;true;true;16,17;0;14,51
27;0,25;24,51;739;false;true;true;15,69;0;15,93
28;0,25;23,56;732;false;true;true;15,91;0;14,97
29;0,26;22,09;724;false;true;true;15,56;0;12,77
30;0,26;22,5;722;false;true;true;15,41;0;14,98
31;0,27;22,64;715;false;true;true;15,88;0;14,21
32;0,27;21,66;708;false;true;true;16,2;0;12,89
33;0,27;21,86;704;false;true;true;15,73;0;13,63
34;0,28;22,07;700;false;true;true;15,96;0;14,49
35;0,28;21,99;693;false;true;true;15,87;0;13,44
36;0,28;22,56;690;false;true;true;15,74;0;14,83
37;0,28;22,27;682;false;true;true;15,78;0;13,03
38;0,29;20,89;674;false;true;true;15,51;0;10,71
39;0,29;20,94;674;false;true;true;14,41;0;13,01
40;0,29;20,5;671;false;true;true;14,63;0;13,27
41;0,3;20,71;667;false;true;true;15,69;0;13,46
42;0,3;19,85;662;false;true;true;15,73;0;12,04
43;0,3;19,79;659;false;true;true;15,73;0;12,49
44;0,31;20,38;657;false;true;true;16,13;0;14,04
45;0,31;19,87;650;false;true;true;16,21;0;11,78
46;0,31;19,62;649;false;true;true;15,93;0;13,09
47;0,31;20,26;645;false;true;true;15,51;0;12,63
48;0,32;20,91;643;false;true;true;15,64;0;13,95
49;0,32;20,31;637;false;true;true;15,46;0;12,06
50;0,32;20,05;634;false;true;true;15,42;0;12,35
51;0,33;19,8;631;false;true;true;15,17;0;12,39
52;0,33;20,21;628;false;true;true;15,39;0;12,76
53;0,34;19,25;623;false;true;true;14,98;0;10,95
54;0,34;19,69;622;false;true;true;15,38;0;12,74
55;0,34;18,8;617;false;true;true;15,13;0;10,95
56;0,34;18,77;615;false;true;true;15,23;0;11,52
57;0,35;18,87;612;false;true;true;15,21;0;11,6
58;0,35;19,01;610;false;true;true;15,2;0;12,34
59;0,35;18,55;606;false;true;true;15,17;0;11,34
60;0,36;18,49;603;false;true;true;15,05;0;11,19
61;0,36;18,32;600;false;true;true;15,08;0;11,02
62;0,36;18,53;599;false;true;true;15,2;0;12,13
63;0,37;18,83;595;false;true;true;15,86;0;11,73
64;0,37;18,79;593;false;true;true;16,06;0;12,43
65;0,37;19,18;590;false;true;true;16,19;0;12,64
66;0,38;18,4;585;false;true;true;15,39;0;10,73
67;0,38;18,15;583;false;true;true;15,4;0;11,31
68;0,38;18,31;581;false;true;true;14,92;0;11,65
69;0,38;17,86;577;false;true;true;14,38;0;10,13
70;0,39;17,85;575;false;true;true;14,63;0;10,27
71;0,39;17,57;574;false;true;true;14,79;0;11,06
72;0,39;17,37;572;false;true;true;14,96;0;11,17
73;0,4;17,38;571;false;true;true;15,13;0;11,98
74;0,4;17,24;568;false;true;true;15,44;0;11,55
75;0,4;17,54;566;false;true;true;15,62;0;11,85
76;0,41;17,56;564;false;true;true;15,77;0;12,2
77;0,41;17,47;562;false;true;true;15,83;0;12,42
78;0,41;17,67;558;false;true;true;15,66;0;11,29
79;0,42;17,41;555;false;true;true;15,44;0;10,7
80;0,42;17,36;554;false;true;true;15,26;0;11,52
81;0,42;16,79;551;false;true;true;14,88;0;10,72
82;0,43;16,54;549;false;true;true;14,78;0;10,73
83;0,43;16,58;547;false;true;true;14,48;0;10,56
84;0,43;16,41;546;false;true;true;14,81;0;11,3
85;0,44;16,64;545;false;true;true;15,21;0;12,12
